content,owner,noteable_id,noteable_type,noteable_name,created_at,id,noteable_company_name,noteable_first_name,noteable_last_name,updated_at
"8/15/2014 - INTRO CALL with Holly.  They are a European Luxury/Boutique Hotel OTA based in Germany.  They are primarily interested in Advertising and SCA-Hotell -including media fill in.

See notes here:
https://docs.google.com/a/intentmedia.com/document/d/1JzOBMNRZACl-eeB_v-suDmYAPS_QC3TPfVJ9bTXgQf8/edit?usp=sharing",Noreen Henry,67032730,SalesAccount,,2014-08-15T21:53:56Z,21516483,Escapio GmbH,,,2014-09-07T20:27:21Z
"8/15/204 - FOLLOW UP email sent to Holly re following:
- Adv - intro DK
- NDA - request she sign
- HANDOUT - from intro cal",Noreen Henry,67032730,SalesAccount,,2014-08-15T21:56:09Z,21516508,Escapio GmbH,,,2014-09-07T20:27:21Z
8/15/2014 UPDATED API AGREEMENT sent to Dan.  Targeting a call for mon/tues,Noreen Henry,64266085,SalesAccount,,2014-08-15T23:10:11Z,21518554,Dealbase,,,2014-08-15T23:10:11Z
"8/18/2014  INTRO CALL - They are about to launch with ClickTripz - but very interested in our Search Compare and PPA product.  They'd love to move quickly.  Need to determine if there will be advertiser issues with PPA (like Dealbase)

Call notes here:
https://docs.google.com/a/intentmedia.com/document/d/1hbSmOiXyDHjFi-tlvLCjhietbinoCRjhnstx9GxjCj8/edit",Noreen Henry,67359877,SalesAccount,,2014-08-18T14:44:39Z,21664032,,,,2014-08-20T19:12:20Z
"8/18/2014 NDA/HANDOUT/QQ -- sent Gon NDA, Handout, and asked qq re use:",Noreen Henry,67359877,SalesAccount,,2014-08-18T15:37:49Z,21665782,,,,2014-08-20T19:12:20Z
"8/18/2014 UPDATED SCA CONTRACt - sent to Josh without ""Competing Services"" clause and requested updated mock up.",Noreen Henry,64266117,SalesAccount,,2014-08-18T16:00:55Z,21666421,,,,2014-08-18T16:00:55Z
8/18/2014 - NDA/DATA REQ FOLLOW UP. note to Randy.  Offer to use their NDA.  He apologized for the delay and requested we touch base end of next week,Noreen Henry,64266112,SalesAccount,,2014-08-18T18:40:21Z,21672480,,,,2014-08-18T18:58:09Z
8/18/2014 TOUCHBASE W/MANISH - sent follow up note seeing if they need anything.  Offered to meet in London week of 9/22,Noreen Henry,65340712,SalesAccount,,2014-08-18T18:56:28Z,21672910,Hotels.com,,,2014-08-18T18:56:28Z
8/18/2015 CONTRACT requested from Tim,Noreen Henry,64266085,SalesAccount,,2014-08-18T18:59:15Z,21673063,Dealbase,,,2014-08-18T18:59:15Z
"8/18/2014 CALL W/ ROGER --re ShermansTravel, and learned a few things: 
- White Label version - if a customer needs hotel content (photos, descriptions, etc.) they only offer a ""White Label"" solution.  They can't offer an API solution as they don't own the content and don't have the right to license it.  So for ShermansTravel, for example the only option is White label.
- API - Their API solution only provides meta pricing, and Intent Media is 1 of 6 different meta feeds they have. 

QUESTIONS SENT TO RH:  
- IM exclusivity -- is there any exclusivity for us as part of their White Label solution?  At a minimum, if we have the lead and bring them in (i.e. ShermansTravel), I would think we would be the exclusive provider of prices.
- API Inclusion/exclusion - I didn't realize beforehand that I could be competing against them on deals that only require meta pricing and that their offer includes our feed along with 5 others.  If I'm actually competing against them, do we have the right to force them to exclude us from their API?",Noreen Henry,64266113,SalesAccount,,2014-08-18T19:04:17Z,21673185,,,,2014-08-18T19:04:17Z
8/18/2014 FOLLOW UP RE NDA AND DATA REQ.  email sent to Daren & Meghan.  Offered to use their NDA.,Noreen Henry,67057459,SalesAccount,,2014-08-18T19:05:56Z,21673243,Concur Technologies,,,2014-09-07T17:53:13Z
8/18/2014 FOLLOW UP email to steve/nancy to skdl lunch/coffee,Noreen Henry,66890045,SalesAccount,,2014-08-18T19:26:44Z,21673786,CheapCaribbean.com,,,2014-08-25T20:09:40Z
"8/18/2014 NDA - mark called - asked about our need for NDA.  Focused it on ClickTripz.  He should get back with us tomorrow.  Advised they want to move forward with ""white label"" version with us/Rm77.  I will intro Roger in.",Noreen Henry,64266118,SalesAccount,,2014-08-18T19:30:15Z,21673863,,,,2014-08-18T19:31:16Z
"8/18/2014 CALL WITH DEALBASE re: Adv concerns and rev share. 
- Adv concerns:  Dan provided clarifying info on ""deal types"" and UI adjustments they will make to ""restricted rates""
- Rev Share:  add'l pushback on our rev/share amount similar to ""ShareTrips"".  Given ShareTrips is moving to BB/Trip - I'm concerns that BB is getting more aggressive on rev share terms for PPA. 

See notes here:
https://docs.google.com/a/intentmedia.com/document/d/19CEvwjPTr_2kZLp1DR-Bu86knsEA5O6aGqC_PtFt9Zo/edit",Noreen Henry,64266085,SalesAccount,,2014-08-18T23:16:44Z,21682537,Dealbase,,,2014-08-18T23:16:44Z
8/18/2014 - SIGNED NDA & DATA REQ sent to Holly.,Noreen Henry,67032730,SalesAccount,,2014-08-19T01:52:43Z,21691704,Escapio GmbH,,,2014-09-07T20:27:21Z
8/18/2014 SIGNED NDA / ROOM 77 INTRO - email sent to Mark.  ,Noreen Henry,64266118,SalesAccount,,2014-08-19T02:56:28Z,21692952,,,,2014-08-19T02:56:28Z
8/19/2014 SENT OPP SIZING info to Will and requested a call to determine next steps in conducting a test. Note: they now have Booking Buddy ads on their flight path.,Noreen Henry,64266124,SalesAccount,,2014-08-19T13:04:18Z,21702409,,,,2014-08-19T13:04:18Z
8/19/2014 DATA REQ / TECH SPECS sent to Gon for review.  Requested time to meet on his trip to NYC,Noreen Henry,67359877,SalesAccount,,2014-08-19T15:26:31Z,21708597,,,,2014-08-20T19:12:20Z
8/19/2014 MSA CONTRACt sent to Dan,Noreen Henry,64266085,SalesAccount,,2014-08-19T16:14:11Z,21709945,Dealbase,,,2014-08-19T16:14:11Z
8/17/2014 - INBOUND inquiry about Search Compare/PPA.  Initially interested in advertising.  DK teed up Publisher.  Targeting call/in-person meeting Sept 1,Noreen Henry,68164157,Contact,,2014-08-19T16:25:24Z,21710266,Agoda Company Pte. Ltd,,,2014-08-19T16:25:24Z
ADDENDUM 8/19/2014 - sent to legal to review,Noreen Henry,64266088,SalesAccount,,2014-08-19T18:34:51Z,21720218,eDreams Odigeo,,,2014-08-19T18:34:51Z
8/19/2014 INTEGRATION DOCS - sent  to Chris Hicks for all 3 products.  Requested update on partner decision timeline,Noreen Henry,65893409,SalesAccount,,2014-08-19T19:30:12Z,21724097,"Groupon, Inc.",,,2014-08-19T19:30:40Z
"8/19/2014 SEARCH COMPARE INTEGRATION/TEST PROPOSAL - send tech doc and a proposed test approach to mark to consider.  Included 
- Test 1:  SCA on new Meta path
- Test 2:  SCA on non Search Form
- Test 3:  Search Form",Noreen Henry,64266118,SalesAccount,,2014-08-19T21:21:23Z,21727215,,,,2014-08-19T21:21:23Z
8/19 FOLOW UP -sent note to Kam.  Also requested date for meeting in Sept,Noreen Henry,64266107,SalesAccount,,2014-08-19T22:24:02Z,21728741,Momondo,,,2014-08-19T22:24:02Z
8/19/2014 FOLLOWUP email sent to Jesper and Antoine re prposal == requested a meeting in Sept,Noreen Henry,64266104,SalesAccount,,2014-08-19T22:39:26Z,21729914,LateRooms,,,2014-08-19T22:39:26Z
8/20/2014 FOLLOW UP - email sent to Cheryl requesting dates for a call and meeting at EFT.  Cheryl advise my contact will be Lucy LeTourneau who heads up our Digital Operations.   She will reach out.  Also will meet Cheryl and her GM at EFT,Noreen Henry,64351773,SalesAccount,,2014-08-20T16:11:15Z,21765841,Five Star Alliance,,,2014-08-20T19:33:00Z
8/20 MOCK UPS & DATA REQ FOLLOW UP:  sent to Jeff.,Noreen Henry,66428712,SalesAccount,,2014-08-20T18:54:48Z,21790347,Meetingmax,,,2014-09-07T17:56:50Z
8/20/2014 LUNCH skdl for Monday 8/25,Noreen Henry,66890045,SalesAccount,,2014-08-20T19:54:10Z,21800561,CheapCaribbean.com,,,2014-08-25T20:09:40Z
8/20/2014 FOLLOW UP -- on data request.  Check in 30 days or icebox,Noreen Henry,66327018,SalesAccount,,2014-08-20T20:08:33Z,21802229,,,,2014-09-07T21:11:16Z
8/20/2014 MEETING with John in Dallas.  Agreed to terms (3 products / 65%).  Next step is contract and setting up a kick off call,Noreen Henry,65821528,SalesAccount,,2014-08-21T16:23:02Z,21844858,Media Market Group LLC,,,2014-08-21T16:23:02Z
8/21/2014 CONTRACT request sent to Tim.  Also gave IMPLEMENTATION team a heads up on multi-product imp,Noreen Henry,65821528,SalesAccount,,2014-08-21T16:27:23Z,21845256,Media Market Group LLC,,,2014-08-21T16:27:23Z
8/20/2014 UPDATE from Jesper.  Antoine on Vacation -- should be able to revisit in next 2 weeks.  Coordinating calendars to meet in Sept.,Noreen Henry,64266104,SalesAccount,,2014-08-21T16:29:27Z,21845470,LateRooms,,,2014-08-21T16:29:27Z
8/21/2014 - DATA REQ COMPLETE.  Sent to RM to size,Noreen Henry,66327018,SalesAccount,,2014-08-21T17:23:27Z,21849776,,,,2014-09-07T21:11:16Z
8/21/2014 CONTRACT DISCUSSIONS:  agreed to 3 month extension of PPA Test.  Will work with legal.  Also inquired with Imp team on if XU can be fast tracked.,Noreen Henry,64266117,SalesAccount,,2014-08-21T18:37:14Z,21865079,,,,2014-08-21T18:37:14Z
8/20/2014 INTRO via Brad - our investor.  Intro conf call skdl for Friday 8/21,Noreen Henry,68416522,SalesAccount,,2014-08-21T23:03:34Z,21887336,Hotel Urbano,,,2014-08-26T22:55:03Z
"8/25/2014 LUNCH MEETING WITH STEVE.   They are package heavy so interested in SSN-package and SCA-package when we launch.  They are upgrading their platform, so won't be ready to work with us until Q1, so no major actions at this time.

SEE NOTE HERE:
https://docs.google.com/a/intentmedia.com/document/d/1CXxMFeb3qc30Z0La3xwM4TBFfVGTtEm96G0hQWdR97Q/edit",Noreen Henry,66890045,SalesAccount,,2014-08-25T19:40:45Z,21999075,CheapCaribbean.com,,,2014-08-25T20:09:40Z
"8/25/2014  FOLLOW UP note to Steve, send out Brochure.",Noreen Henry,66890045,SalesAccount,,2014-08-25T19:41:09Z,21999080,CheapCaribbean.com,,,2014-08-25T20:09:40Z
ICEBOX - revisit in Q1 when they have complete an upgrade of their platform,Noreen Henry,4512510,Deal,CheapCaribbean.com - SSN - Package,2014-08-25T19:47:14Z,21999203,,,,2014-08-25T19:47:14Z
ICEBOX - revisit in Q1 when they have complete an upgrade of their platform,Noreen Henry,4512513,Deal,CheapCaribbean.com - SCA - Package,2014-08-25T19:47:49Z,21999211,,,,2014-08-25T19:47:49Z
8/22/2014 CONTRACT SENT to John.,Noreen Henry,65821528,SalesAccount,,2014-08-25T19:52:48Z,21999345,Media Market Group LLC,,,2014-08-25T19:52:48Z
8/25/2014 ADD'L QQ from Chris re Dateless.  Sent email response,Noreen Henry,65893409,SalesAccount,,2014-08-25T19:54:40Z,21999416,"Groupon, Inc.",,,2014-08-25T19:54:40Z
8/25/2014 NDA Update.  They sent us their NDA to sign.  Legal reviewed.  I sent it back today with minor changes requesting their approval,Noreen Henry,67057459,SalesAccount,,2014-08-25T22:41:59Z,22005608,Concur Technologies,,,2014-09-07T17:53:13Z
8/25/2014 REV SHARE - answered Meghans qq re: commercial model and set expectations at 55% -- but with room to clarify once the NDA & Data Request is complete,Noreen Henry,67057459,SalesAccount,,2014-08-25T23:04:00Z,22005889,Concur Technologies,,,2014-09-07T17:53:13Z
8/25/2014 - OPP SIZING / PROPOSAL / PPA CONCERNS - sent sizing info to Gon along with a proposal of 55% for 1 product and 60% for two.  Also teed up PPA Qualifying concerns with them and with PQ/DK.  Need to drive to decision.,Noreen Henry,67359877,SalesAccount,,2014-08-26T01:31:33Z,22008230,RoomerTravel,,,2014-08-26T01:31:33Z
8/25/2014 MOCK UPS requested from design,Noreen Henry,67359877,SalesAccount,,2014-08-26T02:07:23Z,22008635,RoomerTravel,,,2014-08-26T02:07:23Z
8/25/2014 CONTRACT CALL - sent note to Josh requesting a call to update him on internal discussions,Noreen Henry,64266117,SalesAccount,,2014-08-26T02:08:07Z,22008640,,,,2014-08-26T02:08:07Z
8/25/2014 ICEBOX - confidentially found out that Y! is changing providers.  They gave TPN notice and will not be migrating to Orbitz platform.  Will need to revisit working with them once a new provider is announced.,Noreen Henry,64266130,SalesAccount,,2014-08-26T02:09:39Z,22008646,,,,2014-08-26T02:14:17Z
8/25/2014 PPA CONTRACT FOLLOW UP email sent to Kit.,Noreen Henry,64266084,SalesAccount,,2014-08-26T02:22:25Z,22011328,Clicksco,,,2014-08-26T02:22:25Z
8/25/2014 API CONTRACT - requested update from Tim.,Noreen Henry,65238482,SalesAccount,,2014-08-26T02:27:56Z,22014000,,,,2014-08-26T02:27:56Z
8/26/2014 SIGNED AMENDMENT & PPA ORDER FORM.,Noreen Henry,64266084,SalesAccount,,2014-08-26T13:01:58Z,22031199,Clicksco,,,2014-08-26T13:01:58Z
8/26/2014 PPA QUALIFIED -- obtained approval from PQ/DK on PPA if only shown on non-deal property cards.  Will discuss with Gon on thursday,Noreen Henry,67359877,SalesAccount,,2014-08-26T16:01:34Z,22037344,RoomerTravel,,,2014-08-26T16:01:34Z
8/26/2014 API CONTRACT - new version with updated API.  Need to send to Julia next week,Noreen Henry,65238482,SalesAccount,,2014-08-26T16:58:23Z,22040811,,,,2014-08-26T16:58:23Z
8/26/2014 SKDL INTRO CALL with Lucy LeTourneau for later this week re: SSN,Noreen Henry,64351773,SalesAccount,,2014-08-26T17:28:39Z,22042082,Five Star Alliance,,,2014-08-26T17:28:39Z
8/26/2014 QUALIFYING - sent note to DT/CSS/AP on whether we want to pursue given sizing came in at $150K.  Need to drive to decision so can determine biz dev next steps,Noreen Henry,66327018,SalesAccount,,2014-08-26T18:48:34Z,22050830,,,,2014-09-07T21:11:16Z
8/26/2014 SIGNED NDA /INTEGRATION DOCS - for all 3 products sent to Joao.    ,Noreen Henry,68416522,SalesAccount,,2014-08-26T19:53:10Z,22053604,Hotel Urbano,,,2014-08-26T22:55:03Z
ICEBOX - Follow up when get closer to launching in Brazil,Noreen Henry,68416522,SalesAccount,,2014-08-26T22:52:29Z,22070882,Hotel Urbano,,,2014-08-26T22:55:03Z
"8/26/2014 CONTRACT TERMINATION CALL I spoke with Josh Skoko  regarding our decision to not move forward with our contract with ShareTrips at this time.   Agreed to keep door open and revisit in future when we have better long tail support.  

See note here.
https://docs.google.com/a/intentmedia.com/document/d/1hRZ0P2R9c09LMCxAbQ0hW9ED7wQdCBO6iUH4FpAcMnE/edit",Noreen Henry,64266117,SalesAccount,,2014-08-27T01:18:22Z,22089594,,,,2014-08-27T01:18:22Z
ICEBOX: Revisit when we have long tail support tools in place,Noreen Henry,64266117,SalesAccount,,2014-08-27T01:18:49Z,22089598,,,,2014-08-27T01:18:49Z
"8/28/2014 PPA CALL w/ Gon to advise that our PPA content cannot be displayed on their ""Deals"" content, but that it was ok on their ""Standard Pricing"" feed/property cards. They advised that ClickTripz would do it and they want to use their meta product for their ""Deals"" content and us for the rest. 

We agreed internally to not approve this.  I sent a follow up note advising Gon

Call notes:
https://docs.google.com/a/intentmedia.com/document/d/1P85XbP6e3rdAvPPp2io5EUPWvqk3EWJrVaVuFVbRz6A/edit",Noreen Henry,67359877,SalesAccount,,2014-08-28T16:05:17Z,22221982,RoomerTravel,,,2014-08-28T16:05:17Z
8/28 MOCKUPS sent to Gon along with address some of his PPA question so he can make a decision between us or clicktripz,Noreen Henry,67359877,SalesAccount,,2014-08-28T19:02:29Z,22258309,RoomerTravel,,,2014-08-28T19:02:29Z
"8/27/2014 INTRO CALL RE SSN  with Lucy LeTourneau.  Need to assess with internal SSN stakeholders if this is worth pursuing

See notes here:
https://docs.google.com/a/intentmedia.com/document/d/1JF7paMBWHEetlWtBsBnXkTH4KKYEeynzhDkM6Gx90GE/edit",Noreen Henry,64351773,SalesAccount,,2014-08-28T21:21:20Z,22290867,Five Star Alliance,,,2014-08-28T21:21:20Z
8/28/2014 HANDOUT sent to Lucy.  Will follow up next week after stakeholder meeting,Noreen Henry,64351773,SalesAccount,,2014-08-28T21:49:01Z,22294382,Five Star Alliance,,,2014-08-28T21:49:01Z
"8/28/2014 CALL RE PPA ADV RESTRICTIONS.  Project ""on hold"" for now.

See notes here:
https://docs.google.com/a/intentmedia.com/document/d/1GBCwOA_Y6dknGzfWjh6YW0Bua5iPzznevBzWL0ZSwKI/edit",Noreen Henry,64266085,SalesAccount,,2014-08-28T22:27:00Z,22298574,Dealbase,,,2014-08-28T22:27:00Z
8/29/2014 CONTRACT - checked in with John on contract.  He had to travel this week but committed to feedback on Tuesday 9/2,Noreen Henry,65821528,SalesAccount,,2014-08-29T18:26:43Z,22327812,Media Market Group LLC,,,2014-08-29T18:26:43Z
"8/29/2014 INTRO CALL with Alex and Choke.  They are a hybrid OTA/Meta site - their meta is commission based.  Interested in Search Compare Hotel and potentially replacing their meta content in NA and/or supplementing in other regions.  
Call notes here:
https://docs.google.com/a/intentmedia.com/document/d/1KDpLaGbXHl6rJ3ZScXz9JrwrzKLVe4T3v1rCe-9z8FE/edit#",Noreen Henry,69167011,SalesAccount,,2014-08-29T19:32:47Z,22335352,DirectRooms,,,2014-09-07T19:10:33Z
"8/29/2014 HANDOUT - sent to Alex & Choke.  They will revert back in 2 weeks
",Noreen Henry,69167011,SalesAccount,,2014-08-29T19:33:52Z,22335919,DirectRooms,,,2014-09-07T19:10:33Z
"2/15/2014 DT IMPLEMENTATION CALL WITH JOHN LUCAS

Call notes here:
https://docs.google.com/a/intentmedia.com/document/d/1s-U7JA3c15uZwAhjKvBW2R-CR4-pqMqYz2sYnui9YPE/edit",Noreen Henry,64266098,SalesAccount,,2014-08-29T20:17:28Z,22359205,,,,2014-08-29T20:17:28Z
"3/5/2014 INTEGRATION DOCS sent to John Lucas

see:  Thomas Cook Implementation Options (2009 version)- Mar 4.pdf",Noreen Henry,64266098,SalesAccount,,2014-08-29T20:26:17Z,22363947,,,,2014-08-29T20:26:17Z
"4/7/2014 OVERVIEW TO THOMAS COOK SPONSORED LISTING PRODUCT from Kris Davis

See notes here:
https://docs.google.com/a/intentmedia.com/document/d/1ccQXF1c_FU4QtpvbwpYg1V8pKonMG-1E_ekEsQzfNJA/edit",Noreen Henry,64266098,SalesAccount,,2014-08-29T20:27:38Z,22364702,,,,2014-08-29T20:27:38Z
"8/21/2014 PART 1:  THOMAS COOK CHEAT SHEET + BACKGROUND DOCS
Account Briefing provided by Damon (from email)

See notes here:
https://docs.google.com/a/intentmedia.com/document/d/1l5QFZwrbCCdxEKeNo-mDuHIFv3_G2eWF3J4Ew5peILo/edit

Files referenced:
- Thomas Cook_Intent Meeting Dec 5.pdf
- Intent Medi + Thomas Cook.pdf
- Intent Media - Alf Discussion Mar 3.pdf
- TC April 2014.key",Noreen Henry,64266098,SalesAccount,,2014-08-29T20:46:35Z,22374663,,,,2014-08-29T20:50:40Z
