Plan Version,Placement,Category,Region,Country,Pub Tier,Deal Owner,Publisher,Site,Product,Path,Ad Unit Type,Close Year,Close Quarter,Close Month,Deal ID,# of Product-Level Deals Closed (Prob. Adj.),# of Placement-Level Deals Closed (Prob. Adj.),Launch Year,Launch Quarter,Launch Month,# of Placement Launches (Prob. Adj.),Non-Prob. Adj. Scope ($),Probability,Date,Monthly Revenue,FY2015E ($),FY2015E Exit Run rate ($)
Operating,Orbitz - SSN - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,On Page,,,,,,,,,,,1444160.351,1,8/1/15,157553.2042,1619242.355,1597971.121
Operating,RatesToGo - SSN - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",RatesToGo,SSN,Hotel,On Page,,,,,,,,,,,6209.038208,1,8/1/15,807.5418144,8299.456145,8190.430048
Operating,Cheaptickets - SSN - Package - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SSN,Package,On Page,,,,,,,,,,,0,1,8/1/15,17433.70591,179485.7418,176820.0063
Operating,Orbitz - SSN - Package - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Package,On Page,,,,,,,,,,,641023.0204,1,8/1/15,66964.80278,689424.6905,679185.3041
Operating,Cheaptickets - SSN - Hotel - OP - Details Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SSN,Hotel,On Page,,,,,,,,,,,18110.82996,1,8/1/15,1831.717981,18304.40796,18578.05716
Operating,Orbitz - SSN - Hotel - OP - Details Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,On Page,,,,,,,,,,,170695.1211,1,8/1/15,22558.36441,219010.649,228796.4566
Operating,Apollo-Galileo-Worldspan - SSN - Hotel - GDS,Installed Base,N. America,United States,Major,Rudan Zhang,Travelport LTD,Travelport,SSN,Hotel,GDS,,,,,,,,,,,548900.5008,1,8/1/15,93841.89914,1012020.778,2035308.634
Operating,Cheaptickets - PPA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,PPA,Hotel,On Page,,,,,,,,,,,237462.9423,1,8/1/15,68383.09229,503349.0631,773489.8391
Operating,Hotels.com - PPA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,Hotels.com,Hotels.com,PPA,Hotel,On Page,,,,,,,,,,,5535.945894,1,8/1/15,1977747.979,14908366.2,22370558.5
Operating,Hotels.com - PPA - Hotel - OP - Details Page,Installed Base,N. America,United States,Major,Jessica Jacobs,Hotels.com,Hotels.com,PPA,Hotel,On Page,,,,,,,,,,,0,1,8/1/15,1137622.481,9202420.565,15103042.63
Operating,Orbitz - PPA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,PPA,Hotel,On Page,,,,,,,,,,,1256288.889,1,8/1/15,421666.0358,2899074.35,4769518.067
Operating,N. America Flights SCA Strategic On-Page,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Flight,SCA,Flight,On Page,,,,,,,,,,,1467362.948,1,8/1/15,103862.7393,1211817.615,1229823.733
Operating,N. America Flights SCA Strategic Exit Unit,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Flight,SCA,Flight,Exit Unit,,,,,,,,,,,13260.03279,1,8/1/15,790.5107016,9104.08836,9360.323328
Operating,N. America Flights SCA Strategic Search Form,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Flight,SCA,Flight,Search Form,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Flights SCA Strategic MFI,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Flight,SCA,Flight,MFI,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Flights SCA Strategic iFC,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Flight,SCA,Flight,iFC,,,,,,,,,,,762234.8361,1,8/1/15,32942.30375,463935.6147,225400.3294
Operating,N. America Hotels SCA Strategic On-Page,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Hotel,SCA,Hotel,On Page,,,,,,,,,,,493682.865,1,8/1/15,44638.18499,444635.5767,454417.36
Operating,N. America Hotels SCA Strategic Exit Unit,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Hotel,SCA,Hotel,Exit Unit,,,,,,,,,,,759569.465,1,8/1/15,66821.99288,658101.4035,680248.8409
Operating,N. America Hotels SCA Strategic Search Form,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Hotel,SCA,Hotel,Search Form,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Hotels SCA Strategic iFC,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Hotel,SCA,Hotel,iFC,,,,,,,,,,,190493.1469,1,8/1/15,16841.21728,171443.8322,171443.8322
Operating,N. America Package SCA Strategic On-Page,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Package,SCA,Package,On Page,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Strategic Exit Unit,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Package,SCA,Package,Exit Unit,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Strategic Search Form,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Package,SCA,Package,Search Form,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Strategic MFI,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Package,SCA,Package,MFI,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Strategic iFC,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Package,SCA,Package,iFC,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Strategic On-Page,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Car,SCA,Car,On Page,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Strategic Exit Unit,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Car,SCA,Car,Exit Unit,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Strategic Search Form,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Car,SCA,Car,Search Form,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Strategic MFI,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Car,SCA,Car,MFI,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Strategic iFC,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Car,SCA,Car,iFC,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America SSN Hotels Strategic,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SSN Hotel,SSN,Hotel,On Page,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America SSN Packages Strategic,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SSN Package,SSN,Package,On Page,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America PPA Strategic,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic PPA,PPA,Hotel,On Page,,,,,,,,,,,3302.25,1,8/1/15,349.0357608,3573.122313,4425.201147
Operating,N. America Flights SCA Lite On-Page,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Flight,SCA,Flight,On Page,,,,,,,,,,,48281.2172,1,8/1/15,3417.43635,39872.90914,40465.37147
Operating,N. America Flights SCA Lite Exit Unit,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Flight,SCA,Flight,Exit Unit,,,,,,,,,,,117794.2502,1,8/1/15,7022.427229,80875.30993,83151.54909
Operating,N. America Flights SCA Lite Search Form,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Flight,SCA,Flight,Search Form,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Flights SCA Lite MFI,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Flight,SCA,Flight,MFI,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Flights SCA Lite iFC,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Flight,SCA,Flight,iFC,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Hotels SCA Lite On-Page,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Hotel,SCA,Hotel,On Page,,,,,,,,,,,1328.172938,1,8/1/15,120.09173,1196.219238,1222.535524
Operating,N. America Hotels SCA Lite Exit Unit,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Hotel,SCA,Hotel,Exit Unit,,,,,,,,,,,11113.06136,1,8/1/15,977.6550292,9628.508804,9952.542145
Operating,N. America Hotels SCA Lite Search Form,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Hotel,SCA,Hotel,Search Form,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Hotels SCA Lite iFC,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Hotel,SCA,Hotel,iFC,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Lite On-Page,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Package,SCA,Package,On Page,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Lite Exit Unit,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Package,SCA,Package,Exit Unit,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Lite Search Form,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Package,SCA,Package,Search Form,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Lite MFI,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Package,SCA,Package,MFI,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Package SCA Lite iFC,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Package,SCA,Package,iFC,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Lite On-Page,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Car,SCA,Car,On Page,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Lite Exit Unit,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Car,SCA,Car,Exit Unit,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Lite Search Form,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Car,SCA,Car,Search Form,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Lite MFI,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Car,SCA,Car,MFI,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America Car SCA Lite iFC,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SCA Car,SCA,Car,iFC,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America SSN Hotels Lite,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SSN Hotel,SSN,Hotel,On Page,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America SSN Packages Lite,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite SSN Package,SSN,Package,On Page,,,,,,,,,,,0,1,8/1/15,0,0,0
Operating,N. America PPA Lite,Installed Base,N. America,United States,Lite,Jonathan Naymark,Unnamed,Lite PPA,PPA,Hotel,On Page,,,,,,,,,,,427,1,8/1/15,45.13234003,462.0253547,572.2040699
Operating,Expedia.com - SCA - Flight - OP - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia,SCA,Flight,On Page,,,,,,,,,,,3963175.907,1,9/1/15,305326.4345,3673147.132,3727725.575
Operating,Expedia.ca - SCA - Flight - OP - List Page,Installed Base,N. America,Canada,Major,Jessica Jacobs,"Expedia, Inc.",Expedia.ca,SCA,Flight,On Page,,,,,,,,,,,633424.2705,1,9/1/15,59371.70861,714255.2906,724868.2447
Operating,Hotwire - SCA - Flight - OP - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Hotwire,SCA,Flight,On Page,,,,,,,,,,,2686934.696,1,9/1/15,86980.68008,1046397.558,1061945.738
Operating,Travelocity - SCA - Flight - OP - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Flight,On Page,,,,,,,,,,,2444986.99,1,9/1/15,273023.6422,3284537.121,3333341.298
Operating,Travelocity.ca - SCA - Flight - OP - List Page,Installed Base,N. America,Canada,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity.ca,SCA,Flight,On Page,,,,,,,,,,,131397.6458,1,9/1/15,13975.6719,168130.5428,170628.7556
Operating,Expedia.com - SCA - Flight - OP - List Page (IAB),Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia IAB,SCA,Flight,On Page,,,,,,,,,,,10328.25182,1,9/1/15,0,0,0
Operating,Cheaptickets - SCA - Flight - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SCA,Flight,On Page,,,,,,,,,,,939852.0626,1,9/1/15,60057.50268,714401.5803,733241.0935
Operating,Orbitz - SCA - Flight - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Flight,On Page,,,,,,,,,,,1884162.004,1,9/1/15,159454.2238,1896754.684,1946774.079
Operating,Expedia.com - SCA - Flight - XU - Home Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia,SCA,Flight,Exit Unit,,,,,,,,,,,4620628.765,1,9/1/15,299821.7024,3560313.216,3660518.388
Operating,Hotwire - SCA - Flight - XU - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Hotwire,SCA,Flight,Exit Unit,,,,,,,,,,,1128549.704,1,9/1/15,69964.74248,830815.0989,854198.4264
Operating,Travelocity - SCA - Flight - XU - Home Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Flight,Exit Unit,,,,,,,,,,,3025841.839,1,9/1/15,237153.5403,2816143.318,2895403.796
Operating,Travelocity.ca - SCA - Flight - XU - List Page,Installed Base,N. America,Canada,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity.ca,SCA,Flight,Exit Unit,,,,,,,,,,,184678.3621,1,9/1/15,16544.05852,196456.86,201986.1469
Operating,KAYAK - SCA - Flight - XU - Home Page,Installed Base,N. America,United States,Major,Jessica Jacobs,KAYAK,KAYAK,SCA,Flight,Exit Unit,,,,,,,,,,,4291073.668,1,9/1/15,329982.2741,3918463.014,4028748.328
Operating,Orbitz - SCA - Flight - XU - Home Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SCA,Flight,Exit Unit,,,,,,,,,,,3610336.115,1,9/1/15,223773.427,2657257.575,2732046.206
Operating,Cheaptickets - SCA - Flight - XU - Home Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SCA,Flight,Exit Unit,,,,,,,,,,,2021051.63,1,9/1/15,94586.30708,1123190.471,1154802.716
Operating,Fly.com - SCA - Flight - XU - Home Page,Installed Base,N. America,United States,Major,Lynne Hamilton,Travelzoo Inc.,Fly.com,SCA,Flight,Exit Unit,,,,,,,,,,,195877.2448,1,9/1/15,12217.70068,145082.3635,149165.713
Operating,Trip.com - SCA - Flight - SF,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Trip.com,SCA,Flight,Search Form,,,,,,,,,,,38796.10784,1,9/1/15,2598.787553,31728.82612,31728.86828
Operating,Travelzoo - SCA - Flight - SF,Installed Base,N. America,United States,Major,Lynne Hamilton,Travelzoo Inc.,Travelzoo,SCA,Flight,Search Form,,,,,,,,,,,8383782.017,1,9/1/15,524640.5999,6405383.292,6405391.802
Operating,Hotwire - SCA - Flight - OP - MFI,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Hotwire,SCA,Flight,MFI,,,,,,,,,,,4208129.346,1,9/1/15,0,384928.8744,0
Operating,Fly.com - SCA - Flight - iFC,Installed Base,N. America,United States,Major,Lynne Hamilton,Travelzoo Inc.,Fly.com,SCA,Flight,iFC,,,,,,,,,,,15461.78766,1,9/1/15,151073.1807,2454908.97,1192702.765
Operating,Hotwire - SCA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Hotwire,SCA,Hotel,On Page,,,,,,,,,,,1374146.036,1,9/1/15,73819.23863,1090051.217,1114031.855
Operating,Expedia.com - SCA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia.com,SCA,Hotel,On Page,,,,,,,,,,,0,0.1,9/1/15,20293.45011,299663.0744,306255.5277
Operating,Expedia.com - SCA - Hotel - XU - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Expedia,SCA,Hotel,Exit Unit,,,,,,,,,,,3536626.661,1,9/1/15,177809.0261,2596012.968,2683377.977
Operating,Hotwire - SCA - Hotel - XU - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Hotwire,SCA,Hotel,Exit Unit,,,,,,,,,,,2396948.026,1,9/1/15,152028.0411,2219610.415,2294308.148
Operating,Travelocity - SCA - Hotel - XU - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity,SCA,Hotel,Exit Unit,,,,,,,,,,,1270940.718,1,9/1/15,80610.27004,1176910.481,1216517.677
Operating,Travelocity.ca - SCA - Hotel - XU - List Page,Installed Base,N. America,Canada,Major,Jessica Jacobs,"Expedia, Inc.",Travelocity.ca,SCA,Hotel,Exit Unit,,,,,,,,,,,91472.44329,1,9/1/15,5801.701254,84704.87705,87555.49545
Operating,KAYAK - SCA - Hotel - XU - Home Page,Installed Base,N. America,United States,Major,Jessica Jacobs,KAYAK,KAYAK,SCA,Hotel,Exit Unit,,,,,,,,,,,1668183.848,1,9/1/15,105805.6828,1544763.676,1596750.432
Operating,Trip.com - SCA - Hotel - SF,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Trip.com,SCA,Hotel,Search Form,,,,,,,,,,,9030.36511,1,9/1/15,511.3520417,7716.991862,7716.991862
Operating,Travelzoo - SCA - Hotel - SF,Installed Base,N. America,United States,Major,Lynne Hamilton,Travelzoo Inc.,Travelzoo,SCA,Hotel,Search Form,,,,,,,,,,,215558.7596,1,9/1/15,232062.5649,3502137.038,3502137.038
Operating,Orbitz - SSN - Hotel - Mobile Web,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,Mobile Web,,,,,,,,,,,645746.3307,1,9/1/15,38999.09509,594181.0631,586375.5827
Operating,Cheaptickets - SSN - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SSN,Hotel,On Page,,,,,,,,,,,140553.9958,1,9/1/15,14143.23704,215483.0413,212652.3408
Operating,HotelClub - SSN - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",HotelClub,SSN,Hotel,On Page,,,,,,,,,,,55565.00411,1,9/1/15,3940.945713,60043.32428,59254.56304
Operating,Orbitz - SSN - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,On Page,,,,,,,,,,,1444160.351,1,9/1/15,106279.0292,1619242.355,1597971.121
Operating,RatesToGo - SSN - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",RatesToGo,SSN,Hotel,On Page,,,,,,,,,,,6209.038208,1,9/1/15,544.7350976,8299.456145,8190.430048
Operating,Cheaptickets - SSN - Package - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SSN,Package,On Page,,,,,,,,,,,0,1,9/1/15,11760.07399,179485.7418,176820.0063
Operating,Orbitz - SSN - Package - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Package,On Page,,,,,,,,,,,641023.0204,1,9/1/15,45171.75176,689424.6905,679185.3041
Operating,Cheaptickets - SSN - Hotel - OP - Details Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,SSN,Hotel,On Page,,,,,,,,,,,18110.82996,1,9/1/15,1235.602981,18304.40796,18578.05716
Operating,Orbitz - SSN - Hotel - OP - Details Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,SSN,Hotel,On Page,,,,,,,,,,,170695.1211,1,9/1/15,15216.96167,219010.649,228796.4566
Operating,Apollo-Galileo-Worldspan - SSN - Hotel - GDS,Installed Base,N. America,United States,Major,Rudan Zhang,Travelport LTD,Travelport,SSN,Hotel,GDS,,,,,,,,,,,548900.5008,1,9/1/15,106834.0207,1012020.778,2035308.634
Operating,Cheaptickets - PPA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",CheapTickets,PPA,Hotel,On Page,,,,,,,,,,,237462.9423,1,9/1/15,46128.47259,503349.0631,773489.8391
Operating,Hotels.com - PPA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Jessica Jacobs,Hotels.com,Hotels.com,PPA,Hotel,On Page,,,,,,,,,,,5535.945894,1,9/1/15,1334108.921,14908366.2,22370558.5
Operating,Hotels.com - PPA - Hotel - OP - Details Page,Installed Base,N. America,United States,Major,Jessica Jacobs,Hotels.com,Hotels.com,PPA,Hotel,On Page,,,,,,,,,,,0,1,9/1/15,832244.3989,9202420.565,15103042.63
Operating,Orbitz - PPA - Hotel - OP - List Page,Installed Base,N. America,United States,Major,Rudan Zhang,"Orbitz Worldwide, Inc.",Orbitz,PPA,Hotel,On Page,,,,,,,,,,,1256288.889,1,9/1/15,284438.8799,2899074.35,4769518.067
Operating,N. America Flights SCA Strategic On-Page,Installed Base,N. America,United States,Strategic,Jonathan Naymark,Unnamed,Strategic SCA Flight,SCA,Flight,On Page,,,,,,,,,,,1467362.948,1,9/1/15,100731.0457,1211817.615,1229823.733
